transaction_id,customer_id,store_id,transaction_date,total_amount
1521,C95,102,2024-01-02,8197.02
1522,C11,105,2024-01-08,13428.0
1523,C393,102,2024-01-16,17271.92
1524,C321,101,2024-01-03,18740.18
1525,C56,101,2024-01-06,52093.87
1526,C487,102,2024-01-11,29318.11
1527,C93,101,2024-01-05,17171.8
1528,C406,103,2024-01-10,3866.13
1529,C18,102,2024-01-20,56602.61
1530,C379,103,2024-01-14,172322.16
1531,C365,105,2024-01-04,7869.82
1532,C269,103,2024-01-10,14990.24
1533,C74,104,2024-01-15,18734.68
1534,C346,105,2024-01-20,40803.69
1535,C143,103,2024-01-12,9438.91
1536,C362,102,2024-01-21,29659.87
1537,C34,103,2024-01-20,51796.21
1538,C48,102,2024-01-13,81625.47
1539,C429,101,2024-01-01,37670.46
1540,C473,105,2024-01-21,92941.63
1541,C157,104,2024-01-01,18958.24
1542,C55,105,2024-01-20,29149.15
1543,C143,104,2024-01-21,51252.1
1544,C49,102,2024-01-11,46963.12
1545,C38,103,2024-01-03,15533.56
1546,C158,102,2024-01-02,14478.86
1547,C212,101,2024-01-16,16025.51
1548,C237,103,2024-01-12,23321.49
1549,C64,101,2024-01-08,16741.28
1550,C147,105,2024-01-10,28674.69
1551,C370,104,2024-01-14,38283.68
1552,C31,104,2024-01-04,16954.2
1553,C347,103,2024-01-19,17232.55
1554,C310,105,2024-01-03,33500.56
1555,C312,105,2024-01-14,49832.01
1556,C416,103,2024-01-12,19519.3
1557,C312,102,2024-01-20,36681.62
1558,C50,105,2024-01-17,5796.54
1559,C383,103,2024-01-02,41450.73
1560,C322,103,2024-01-02,32104.48
1561,C312,105,2024-01-11,19016.65
1562,C391,101,2024-01-19,38169.23
1563,C301,104,2024-01-05,17228.03
1564,C182,105,2024-01-16,13228.65
1565,C118,103,2024-01-12,18318.81
1566,C34,104,2024-01-07,35754.1
1567,C119,105,2024-01-12,18739.32
1568,C168,101,2024-01-12,6868.72
1569,C156,103,2024-01-20,36967.35
1570,C378,105,2024-01-13,24149.68
1571,C114,105,2024-01-18,26388.63
1572,C143,105,2024-01-13,59128.71
1573,C443,105,2024-01-11,21573.2
1574,C24,102,2024-01-09,24119.95
1575,C312,101,2024-01-21,35340.16
1576,C243,103,2024-01-07,23092.82
1577,C40,101,2024-01-20,19124.26
1578,C88,104,2024-01-17,23787.49
1579,C167,101,2024-01-15,15017.16
1580,C408,105,2024-01-02,27629.33
1581,C29,102,2024-01-05,29430.93
1582,C199,104,2024-01-09,2333.49
1583,C329,104,2024-01-12,54469.1
1584,C199,104,2024-01-12,44476.73
1585,C317,103,2024-01-06,28408.92
1586,C114,103,2024-01-06,19994.3
1587,C37,102,2024-01-01,16712.32
1588,C57,102,2024-01-04,25359.73
1589,C170,103,2024-01-12,35731.86
1590,C164,102,2024-01-07,44945.28
1591,C421,103,2024-01-17,64422.82
1592,C473,103,2024-01-10,19852.25
1593,C287,105,2024-01-07,31496.23
1594,C452,104,2024-01-09,9573.76
1595,C147,105,2024-01-13,12293.23
1596,C45,105,2024-01-04,21918.86
1597,C48,103,2024-01-20,19031.85
1598,C106,102,2024-01-01,2624.91
1599,C108,101,2024-01-12,9784.24
1600,C40,103,2024-01-07,17146.86
1601,C78,105,2024-01-21,32882.75
1602,C493,105,2024-01-07,23179.59
1603,C176,103,2024-01-11,22473.6
1604,C341,102,2024-01-04,49507.93
1606,C198,105,2024-01-02,19020.76
1607,C494,101,2024-01-15,7391.53
1608,C460,102,2024-01-18,23161.57
1609,C301,105,2024-01-20,63789.22
1610,C444,104,2024-01-08,11309.6
1611,C145,103,2024-01-18,23899.12
1612,C449,101,2024-01-06,84685.25
1613,C95,105,2024-01-08,16113.53
1614,C357,102,2024-01-01,19766.99
1615,C40,101,2024-01-07,17370.04
1616,C170,102,2024-01-08,23755.43
1617,C295,101,2024-01-15,12139.32
1618,C386,105,2024-01-07,14665.27
1619,C481,104,2024-01-06,35509.79
1620,C264,102,2024-01-01,7500.9
1621,C313,101,2024-01-04,22158.31
1622,C92,105,2024-01-14,65370.38
1623,C370,104,2024-01-02,33841.27
1624,C267,105,2024-01-15,3163.97
1625,C97,102,2024-01-18,621.41
1626,C466,102,2024-01-07,47951.02
1627,C339,103,2024-01-13,39972.64
1628,C458,104,2024-01-16,67329.57
1629,C120,105,2024-01-05,9860.58
1630,C13,101,2024-01-17,26452.95
1631,C40,101,2024-01-10,21253.92
1632,C188,101,2024-01-21,35422.0
1633,C52,102,2024-01-21,26599.6
1634,C391,102,2024-01-14,50867.69
1635,C255,102,2024-01-09,36730.96
1636,C319,103,2024-01-03,3433.39
1637,C24,102,2024-01-06,51319.39
1638,C314,104,2024-01-02,27683.77
1639,C238,101,2024-01-01,3240.75
1640,C88,101,2024-01-20,11780.3
1641,C313,102,2024-01-12,17143.45
1643,C150,102,2024-01-10,13588.07
1644,C116,105,2024-01-04,5590.75
1645,C189,102,2024-01-21,74997.74
1646,C143,101,2024-01-07,97955.36
1647,C331,104,2024-01-11,16492.46
1648,C18,105,2024-01-19,35478.3
1649,C424,101,2024-01-17,37076.85
1650,C474,101,2024-01-13,240907.72
1651,C162,105,2024-01-07,31716.45
1652,C163,104,2024-01-20,74625.8
1653,C475,103,2024-01-13,13465.25
1654,C406,104,2024-01-20,37047.66
1655,C381,103,2024-01-20,66045.51
1656,C459,104,2024-01-04,4224.18
1657,C136,101,2024-01-06,26951.37
1659,C270,103,2024-01-07,37538.12
1660,C13,101,2024-01-20,25215.88
1661,C442,104,2024-01-06,35877.32
1662,C152,102,2024-01-18,50691.53
1663,C302,104,2024-01-08,11460.22
1664,C217,105,2024-01-09,36136.36
1665,C255,105,2024-01-15,187131.11
1666,C242,102,2024-01-01,20298.0
1668,C458,102,2024-01-16,29490.8
1669,C205,101,2024-01-01,7310.88
1670,C249,101,2024-01-12,17171.8
1671,C132,103,2024-01-04,12958.2
1672,C148,101,2024-01-04,29124.6
1673,C398,105,2024-01-11,37248.48
1674,C246,105,2024-01-21,36834.01
1675,C125,102,2024-01-13,60809.68
1676,C43,105,2024-01-07,11720.95
1677,C269,103,2024-01-12,24871.51
1678,C351,101,2024-01-16,39467.86
1679,C54,104,2024-01-15,29546.04
1680,C470,103,2024-01-10,51562.46
1682,C299,104,2024-01-06,39247.61
1683,C417,105,2024-01-15,25323.36
1684,C44,105,2024-01-17,10996.65
1685,C488,101,2024-01-05,31389.38
1686,C367,101,2024-01-08,18620.49
1687,C458,105,2024-01-20,44252.91
1688,C106,105,2024-01-06,34019.79
1689,C292,103,2024-01-10,35131.82
1690,C158,102,2024-01-11,4249.92
1691,C316,105,2024-01-01,5204.06
1692,C239,105,2024-01-03,4224.18
1693,C146,104,2024-01-06,15561.18
1694,C146,101,2024-01-03,6119.96
1695,C337,101,2024-01-19,21834.42
1698,C122,102,2024-01-06,157248.75
1699,C243,102,2024-01-13,35086.18
1700,C141,102,2024-01-02,16937.72
1701,C104,104,2024-01-16,17166.95
1702,C409,105,2024-01-15,22390.09
1703,C299,104,2024-01-18,15837.72
1704,C198,101,2024-01-14,42973.48
1705,C50,103,2024-01-19,3249.97
1706,C43,103,2024-01-16,54603.93
1707,C49,103,2024-01-10,14614.77
1708,C329,105,2024-01-17,11402.4
1709,C488,103,2024-01-20,45604.23
1710,C239,101,2024-01-13,59618.92
1711,C155,103,2024-01-09,14728.67
1712,C173,101,2024-01-21,63775.87
1713,C372,103,2024-01-14,18896.15
1714,C285,105,2024-01-19,2710.26
1715,C398,103,2024-01-19,7748.57
1716,C106,101,2024-01-07,43657.25
1717,C182,101,2024-01-09,41898.61
1718,C144,104,2024-01-08,2881.34
1719,C464,102,2024-01-16,25491.53
1720,C310,105,2024-01-09,43328.69
1721,C458,105,2024-01-03,800.07
1722,C69,104,2024-01-07,52584.48
1723,C4,104,2024-01-04,25154.15
1724,C494,102,2024-01-03,19806.32
1725,C392,105,2024-01-10,13260.82
1726,C313,105,2024-01-07,21672.35
1727,C489,105,2024-01-10,21560.33
1729,C415,101,2024-01-15,15028.67
1730,C165,101,2024-01-11,22005.99
1731,C249,104,2024-01-02,50490.68
1732,C143,104,2024-01-19,35434.06
1733,C147,103,2024-01-18,6774.01
1734,C470,103,2024-01-13,49946.59
1735,C40,105,2024-01-08,4638.43
1737,C409,103,2024-01-10,7495.12
1738,C31,101,2024-01-05,3593.45
1739,C285,102,2024-01-07,71547.39
1740,C55,105,2024-01-13,23593.34
1742,C249,105,2024-01-16,17801.2
1743,C292,104,2024-01-19,17739.8
1744,C382,102,2024-01-18,15361.01
1745,C385,103,2024-01-17,102457.73
1746,C39,103,2024-01-06,15170.2
1747,C176,103,2024-01-17,55923.35
1748,C487,103,2024-01-06,32136.33
1749,C98,104,2024-01-11,12131.65
1750,C315,103,2024-01-21,32494.76
1751,C198,101,2024-01-03,6665.56
1752,C287,103,2024-01-09,28092.4
1753,C404,104,2024-01-08,12164.4
1754,C489,101,2024-01-15,15729.3
1755,C97,101,2024-01-11,60653.5
1756,C306,104,2024-01-05,12497.73
1757,C164,101,2024-01-05,7941.44
1758,C116,103,2024-01-12,3391.27
1759,C181,103,2024-01-10,5621.62
1760,C242,105,2024-01-21,60680.09
1761,C291,105,2024-01-19,26350.98
1762,C164,102,2024-01-10,27556.42
1763,C137,105,2024-01-11,47625.77
1764,C272,103,2024-01-06,49968.2
1765,C136,105,2024-01-18,16218.52
1766,C452,105,2024-01-19,18896.5
1767,C155,105,2024-01-19,27308.68
1768,C341,104,2024-01-10,20349.52
1769,C419,102,2024-01-20,52704.34
1770,C480,102,2024-01-13,59471.23
1771,C381,105,2024-01-07,52430.53
1772,C443,104,2024-01-03,13802.64
1773,C498,105,2024-01-20,53249.76
1774,C488,101,2024-01-01,17254.68
1775,C414,105,2024-01-20,24797.32
1776,C419,105,2024-01-10,11100.32
1777,C426,101,2024-01-02,3136.76
1778,C235,105,2024-01-07,14677.9
1779,C253,101,2024-01-17,13133.94
1780,C279,105,2024-01-03,58384.04
1781,C222,105,2024-01-05,20191.79
1782,C111,105,2024-01-19,22691.24
1783,C19,101,2024-01-06,20796.05
1784,C469,104,2024-01-21,186813.86
1785,C451,103,2024-01-17,14242.53
1786,C220,102,2024-01-16,10914.75
1787,C339,105,2024-01-15,8077.88
1789,C387,103,2024-01-08,15511.78
1790,C135,101,2024-01-14,40757.26
1791,C246,103,2024-01-04,17181.03
1792,C381,103,2024-01-08,28937.31
1793,C11,102,2024-01-10,244606.0
1794,C437,104,2024-01-09,34266.63
1795,C302,104,2024-01-12,22085.24
1796,C496,105,2024-01-17,19668.1
1797,C60,105,2024-01-17,45469.32
1798,C69,105,2024-01-02,34069.73
1799,C458,105,2024-01-21,55896.2
1800,C43,103,2024-01-18,27879.11
1801,C255,103,2024-01-02,26950.71
1802,C167,101,2024-01-02,9331.03
1803,C300,101,2024-01-05,3163.97
1804,C323,101,2024-01-15,21758.12
1805,C267,103,2024-01-15,3800.8
1806,C29,103,2024-01-19,9435.82
1807,C245,105,2024-01-11,4414.15
1808,C146,105,2024-01-20,223382.14
1809,C451,102,2024-01-08,26266.31
1810,C50,105,2024-01-15,12521.61
1811,C264,104,2024-01-11,6999.47
1812,C305,105,2024-01-14,32026.34
1813,C94,103,2024-01-18,46790.74
1814,C410,105,2024-01-05,1697.84
1815,C487,101,2024-01-17,57163.26
1817,C183,104,2024-01-09,2017.14
1818,C440,104,2024-01-04,21105.99
1819,C81,103,2024-01-01,10105.2
1820,C148,103,2024-01-13,60771.73
1821,C114,102,2024-01-09,26336.95
1822,C463,104,2024-01-20,57667.46
1823,C72,104,2024-01-13,49304.5
1824,C233,105,2024-01-10,2710.26
1825,C412,102,2024-01-05,39801.57
1826,C217,104,2024-01-10,22506.64
1827,C264,104,2024-01-08,13049.49
1828,C298,102,2024-01-06,45543.73
1829,C88,104,2024-01-03,9239.86
1830,C329,102,2024-01-02,16486.64
1831,C493,103,2024-01-02,44335.71
1832,C449,102,2024-01-01,9249.12
1833,C133,103,2024-01-21,55787.23
1834,C382,103,2024-01-20,32502.78
1835,C325,102,2024-01-07,22880.07
1836,C480,102,2024-01-19,7584.06
1838,C479,101,2024-01-13,65591.98
1839,C246,101,2024-01-09,161937.63
1840,C39,102,2024-01-05,2082.52
1841,C292,105,2024-01-18,2283.93
1842,C150,104,2024-01-08,10742.4
1843,C463,101,2024-01-08,34177.59
1844,C220,104,2024-01-09,10823.37
1845,C494,102,2024-01-02,55192.45
1846,C458,102,2024-01-16,3833.61
1847,C133,101,2024-01-06,75447.5
1848,C199,104,2024-01-10,17442.26
1849,C201,103,2024-01-09,35455.15
1850,C126,103,2024-01-08,9648.8
1851,C227,104,2024-01-16,13056.58
1852,C270,102,2024-01-03,33432.97
1853,C424,104,2024-01-04,24850.17
1854,C448,103,2024-01-04,12782.2
1855,C409,104,2024-01-06,50241.67
1856,C322,103,2024-01-01,40454.66
1857,C51,101,2024-01-03,14552.08
1859,C287,103,2024-01-21,80955.72
1860,C25,105,2024-01-04,20816.21
1862,C264,103,2024-01-09,17755.01
1863,C199,102,2024-01-02,33143.12
1864,C168,101,2024-01-17,213078.81
1865,C187,103,2024-01-21,29619.61
1866,C132,103,2024-01-12,14054.05
1867,C31,105,2024-01-12,14980.52
1868,C382,103,2024-01-13,695.4
1869,C298,102,2024-01-03,18324.88
1870,C425,104,2024-01-18,50329.8
1871,C239,103,2024-01-08,14994.28
1872,C50,102,2024-01-17,10831.71
1873,C446,105,2024-01-04,14861.38
1874,C106,102,2024-01-12,20290.79
1875,C55,105,2024-01-10,15459.45
1876,C421,105,2024-01-20,155047.6
1877,C348,105,2024-01-14,41629.21
1878,C176,103,2024-01-17,29075.37
1879,C95,101,2024-01-19,17913.76
1880,C38,101,2024-01-04,50747.83
1881,C288,101,2024-01-03,21224.36
1882,C176,104,2024-01-15,34273.56
1883,C49,105,2024-01-10,25462.38
1884,C487,102,2024-01-12,31475.5
1885,C410,101,2024-01-17,34284.21
1886,C452,101,2024-01-14,59401.61
1887,C15,102,2024-01-13,58551.82
1888,C135,104,2024-01-09,25555.91
1889,C251,103,2024-01-02,24591.69
1890,C395,105,2024-01-05,41097.42
1891,C243,105,2024-01-19,28487.68
1892,C264,102,2024-01-15,11337.9
1893,C55,104,2024-01-04,40623.9
1894,C292,105,2024-01-15,8677.62
1895,C317,103,2024-01-21,21257.5
1896,C25,103,2024-01-02,17775.4
1897,C44,103,2024-01-19,30859.31
1898,C172,103,2024-01-09,4435.46
1899,C481,103,2024-01-14,187725.19
1900,C473,103,2024-01-08,8537.33
1901,C18,101,2024-01-15,10021.14
1902,C482,105,2024-01-11,35136.96
1903,C392,105,2024-01-04,38864.45
1904,C23,105,2024-01-17,34327.91
1905,C117,103,2024-01-14,66548.86
1906,C118,102,2024-01-15,3332.78
1907,C162,102,2024-01-04,34227.71
1908,C299,104,2024-01-20,68273.82
1909,C425,103,2024-01-12,26541.12
1910,C230,101,2024-01-11,19095.19
1911,C1,103,2024-01-18,22174.44
1912,C25,104,2024-01-03,20030.82
1913,C255,101,2024-01-08,19330.65
1914,C152,102,2024-01-05,10390.4
1915,C375,104,2024-01-02,34057.99
1916,C150,103,2024-01-06,34389.66
1917,C176,103,2024-01-15,4435.46
1918,C276,103,2024-01-09,51300.79
1919,C470,105,2024-01-14,26227.94
1920,C381,102,2024-01-12,13703.83
1921,C359,101,2024-01-10,10478.01
1922,C95,104,2024-01-14,95643.29
1923,C452,104,2024-01-19,22465.02
1924,C243,101,2024-01-21,45321.6
1925,C376,103,2024-01-04,9969.59
1926,C298,101,2024-01-17,5621.34
1927,C66,105,2024-01-14,48065.19
1928,C203,102,2024-01-08,5435.87
1929,C50,103,2024-01-08,19954.37
1930,C359,101,2024-01-13,27327.82
1931,C312,104,2024-01-04,8222.97
1932,C97,104,2024-01-07,24879.27
1933,C126,101,2024-01-07,35592.99
1934,C183,105,2024-01-02,3897.17
1935,C264,102,2024-01-07,30237.82
1936,C242,102,2024-01-18,36616.9
1937,C70,102,2024-01-21,52409.81
1938,C49,101,2024-01-08,19735.99
1939,C133,104,2024-01-13,19364.83
1940,C337,104,2024-01-03,19088.6
1941,C301,105,2024-01-19,13828.88
1942,C102,105,2024-01-17,19091.69
1943,C19,103,2024-01-05,777.83
1944,C383,105,2024-01-03,8998.07
1945,C97,105,2024-01-09,35088.41
1946,C146,103,2024-01-06,47245.05
1947,C217,105,2024-01-17,9512.67
1948,C422,104,2024-01-18,79647.75
1949,C340,104,2024-01-09,142414.92
1950,C101,104,2024-01-04,28094.09
1951,C418,101,2024-01-06,7660.75
1952,C262,103,2024-01-11,45129.93
1953,C441,103,2024-01-04,5942.44
1954,C50,102,2024-01-16,13734.17
1955,C145,104,2024-01-17,13676.18
1956,C49,103,2024-01-07,45480.84
1957,C172,104,2024-01-18,26901.48
1958,C364,105,2024-01-06,57357.51
1959,C370,103,2024-01-19,4000.35
1960,C449,102,2024-01-06,92387.16
1962,C422,103,2024-01-13,71300.75
1963,C482,105,2024-01-14,24438.81
1964,C198,104,2024-01-13,78964.78
1965,C300,101,2024-01-12,15047.6
1966,C310,101,2024-01-09,3638.25
1967,C95,103,2024-01-17,38026.3
1968,C376,102,2024-01-17,31523.13
1969,C411,103,2024-01-21,59393.12
1970,C407,102,2024-01-21,59258.25
1971,C72,101,2024-01-06,55225.86
1972,C261,102,2024-01-19,21747.3
1973,C26,101,2024-01-16,22804.62
1974,C150,102,2024-01-18,26383.4
1975,C273,102,2024-01-01,4053.2
1976,C273,103,2024-01-13,56534.77
1977,C118,101,2024-01-10,10300.17
1978,C243,105,2024-01-09,37637.06
1979,C188,101,2024-01-08,27642.8
1980,C180,102,2024-01-06,65739.54
1981,C392,102,2024-01-21,83548.98
1982,C495,102,2024-01-07,72642.63
1983,C497,102,2024-01-05,17433.35
1984,C491,103,2024-01-12,48078.38
1985,C390,105,2024-01-21,33470.78
1986,C487,102,2024-01-15,21041.44
1987,C230,102,2024-01-17,8869.9
1988,C232,104,2024-01-08,53520.2
1989,C17,103,2024-01-10,21067.18
1990,C137,104,2024-01-20,26628.86
1991,C287,101,2024-01-14,91377.93
1992,C261,103,2024-01-16,32409.99
1993,C152,101,2024-01-19,8271.56
1994,C138,101,2024-01-01,16310.41
1995,C143,105,2024-01-03,19614.27
1997,C49,102,2024-01-11,8638.8
1998,C264,105,2024-01-16,33416.9
1999,C389,103,2024-01-14,9168.37
2000,C395,105,2024-01-03,32873.55
2001,C382,101,2024-01-08,1296.3
2002,C342,105,2024-01-13,22104.37
2003,C271,105,2024-01-04,9961.98
2004,C158,105,2024-01-20,56891.85
2005,C500,101,2024-01-14,81665.8
2006,C222,104,2024-01-04,56181.45
2007,C95,104,2024-01-14,51550.27
2008,C95,101,2024-01-01,46527.81
2010,C179,104,2024-01-12,26657.21
2011,C484,101,2024-01-20,25756.93
2012,C273,105,2024-01-10,26328.59
2013,C497,104,2024-01-02,19672.3
2014,C488,103,2024-01-16,15001.8
2015,C113,105,2024-01-16,40047.12
2016,C49,104,2024-01-20,16707.14
2017,C158,101,2024-01-10,4493.44
2018,C276,102,2024-01-08,24934.5
2019,C249,103,2024-01-07,30313.44
2020,C146,101,2024-01-16,50913.42
2021,C58,105,2024-01-08,16203.12
2022,C353,103,2024-01-10,25658.98
2023,C491,103,2024-01-07,22629.91
2024,C255,101,2024-01-02,20028.38
2025,C393,105,2024-01-13,76275.81
2026,C164,103,2024-01-04,14784.21
2027,C293,103,2024-01-20,36409.41
2028,C261,102,2024-01-18,7719.04
2029,C481,104,2024-01-14,56951.14
2030,C252,101,2024-01-05,31935.9
2031,C157,104,2024-01-11,29866.86
2032,C299,101,2024-01-15,31373.3
2033,C205,102,2024-01-10,14784.21
2034,C409,102,2024-01-13,26263.52
2035,C19,104,2024-01-11,7520.74
2037,C147,103,2024-01-02,9479.3
2038,C191,105,2024-01-21,34745.21
2039,C181,103,2024-01-01,4600.62
2040,C144,102,2024-01-18,4786.88
2041,C491,104,2024-01-04,18854.33
2042,C170,102,2024-01-20,54883.3
2043,C487,103,2024-01-16,13949.13
2044,C122,101,2024-01-05,2312.28
2045,C168,102,2024-01-13,69295.66
2046,C243,105,2024-01-09,8899.97
2047,C442,104,2024-01-21,83252.39
2048,C97,101,2024-01-21,78709.32
2049,C307,104,2024-01-05,30839.87
2050,C273,102,2024-01-02,23704.11
2051,C382,103,2024-01-16,4772.15
2052,C104,104,2024-01-17,1983.9
2053,C141,102,2024-01-16,18390.39
2054,C194,102,2024-01-12,8489.2
2055,C416,102,2024-01-19,27403.2
2056,C319,102,2024-01-10,20266.0
2057,C285,104,2024-01-09,19412.0
2058,C45,101,2024-01-07,48402.91
2059,C340,105,2024-01-16,41736.56
2061,C193,104,2024-01-20,45063.98
2062,C249,101,2024-01-05,7495.12
2063,C230,104,2024-01-04,25133.36
2064,C34,102,2024-01-13,12406.61
2065,C181,104,2024-01-15,6866.78
2066,C174,103,2024-01-16,26499.96
2067,C147,105,2024-01-12,1554.07
2068,C69,102,2024-01-14,42426.65
2070,C329,101,2024-01-11,16985.17
2071,C25,102,2024-01-05,22252.57
2072,C330,104,2024-01-12,38147.89
2073,C178,105,2024-01-08,31078.07
2075,C69,104,2024-01-03,28167.06
2076,C143,104,2024-01-01,47536.82
2077,C373,105,2024-01-21,53003.08
2078,C386,103,2024-01-13,72203.48
2079,C176,102,2024-01-11,8911.7
2080,C214,105,2024-01-14,47084.55
2081,C264,102,2024-01-17,46889.17
2082,C198,103,2024-01-14,16347.94
2083,C292,103,2024-01-04,32656.05
2084,C114,104,2024-01-02,31619.8
2085,C85,101,2024-01-16,17978.98
2086,C395,101,2024-01-19,12079.4
2087,C491,102,2024-01-05,15675.8
2088,C143,102,2024-01-05,16474.26
2089,C495,105,2024-01-04,13733.56
2090,C97,105,2024-01-04,5918.62
2091,C188,104,2024-01-14,47975.68
2092,C433,105,2024-01-02,18402.48
2093,C64,102,2024-01-08,6366.6
2094,C40,102,2024-01-21,67122.9
2095,C210,102,2024-01-18,1280.27
2096,C92,103,2024-01-16,17166.95
2097,C424,104,2024-01-15,21673.21
2098,C486,103,2024-01-08,5796.54
2099,C205,102,2024-01-16,20601.13
2100,C305,104,2024-01-11,16249.85
2101,C296,103,2024-01-03,24730.19
2102,C198,101,2024-01-06,51638.93
2104,C26,105,2024-01-08,45474.76
2105,C40,101,2024-01-06,32498.16
2107,C407,102,2024-01-10,3019.85
2108,C1,105,2024-01-16,18871.64
2109,C34,102,2024-01-13,14416.78
2110,C108,103,2024-01-15,30951.83
2111,C2,105,2024-01-07,105846.88
2112,C333,104,2024-01-11,52291.99
2113,C48,104,2024-01-16,25473.44
2114,C189,103,2024-01-12,2546.64
2115,C194,103,2024-01-15,32050.62
2116,C115,102,2024-01-08,8679.55
2117,C147,103,2024-01-07,31537.67
2118,C112,105,2024-01-20,65649.17
2120,C269,104,2024-01-07,14932.37
2121,C176,101,2024-01-16,621.41
2122,C147,105,2024-01-21,20723.39
2123,C56,105,2024-01-19,2710.26
2124,C72,102,2024-01-14,16988.57
2125,C391,101,2024-01-10,18713.0
2126,C249,104,2024-01-12,23054.76
2127,C217,103,2024-01-11,8638.8
2128,C144,101,2024-01-19,18279.47
2129,C458,104,2024-01-17,23084.79
2130,C189,101,2024-01-20,55223.39
2132,C489,102,2024-01-04,14708.27
2133,C58,104,2024-01-04,8056.8
2134,C302,103,2024-01-07,34482.72
2135,C247,105,2024-01-03,19004.0
2136,C222,101,2024-01-01,23739.71
2137,C270,102,2024-01-14,32987.47
2138,C168,105,2024-01-09,11099.74
2139,C437,105,2024-01-13,45507.04
2140,C449,104,2024-01-04,13304.85
2141,C285,101,2024-01-03,29422.86
2142,C297,104,2024-01-18,20728.66
2143,C146,105,2024-01-10,29314.06
2144,C40,104,2024-01-15,28996.31
2145,C209,105,2024-01-15,5036.46
2147,C269,102,2024-01-06,85390.84
2148,C235,102,2024-01-13,45008.66
2149,C480,105,2024-01-11,41000.22
2150,C264,104,2024-01-08,19213.67
2151,C490,102,2024-01-19,8640.15
2152,C438,101,2024-01-01,4214.41
2153,C95,101,2024-01-18,15459.89
2154,C359,101,2024-01-19,7606.66
2155,C101,103,2024-01-18,14327.94
2156,C113,101,2024-01-02,31372.72
2157,C181,105,2024-01-20,58529.61
2158,C294,101,2024-01-02,55318.14
2159,C220,103,2024-01-14,34516.1
2160,C487,103,2024-01-05,9368.9
2161,C249,103,2024-01-08,14312.58
2162,C183,104,2024-01-20,55817.52
2163,C496,104,2024-01-05,65196.22
2164,C397,103,2024-01-20,48962.88
2165,C419,101,2024-01-07,30129.12
2166,C34,105,2024-01-10,15917.27
2167,C312,101,2024-01-19,13733.36
2168,C176,104,2024-01-07,103180.77
2169,C253,102,2024-01-12,28158.38
2170,C302,103,2024-01-07,57128.44
2171,C88,105,2024-01-04,8633.77
2172,C445,102,2024-01-04,2864.92
2173,C164,105,2024-01-17,6730.52
2174,C198,104,2024-01-02,9962.1
2176,C189,104,2024-01-11,41172.03
2177,C316,104,2024-01-15,25084.39
2178,C69,101,2024-01-12,32839.29
2179,C146,102,2024-01-06,9682.78
2180,C193,105,2024-01-19,9491.91
2181,C50,105,2024-01-09,14745.4
2182,C276,104,2024-01-03,23268.91
2183,C264,104,2024-01-08,9904.94
2184,C48,104,2024-01-16,14054.05
2185,C135,105,2024-01-20,30467.53
2186,C442,101,2024-01-03,15580.42
2188,C48,105,2024-01-09,36155.43
2189,C498,105,2024-01-06,28569.66
2190,C421,104,2024-01-16,3249.97
2191,C480,102,2024-01-14,59380.6
2192,C95,102,2024-01-09,5441.59
2193,C116,104,2024-01-21,34502.33
2195,C108,102,2024-01-13,49160.45
2196,C459,105,2024-01-11,25884.78
2197,C479,104,2024-01-08,12139.32
2198,C167,103,2024-01-18,909.12
2199,C392,102,2024-01-03,26365.94
2200,C230,102,2024-01-18,6112.38
2201,C253,105,2024-01-18,17130.68
2202,C220,104,2024-01-05,7835.05
2203,C174,104,2024-01-17,1337.64
2204,C372,104,2024-01-19,23099.65
2205,C118,101,2024-01-06,35857.23
2206,C378,105,2024-01-16,6349.85
2207,C242,102,2024-01-14,51038.95
2208,C460,101,2024-01-05,13383.99
2209,C65,101,2024-01-02,29854.68
2210,C60,104,2024-01-20,14911.47
2211,C370,101,2024-01-16,22678.29
2212,C243,104,2024-01-06,40944.8
2213,C490,102,2024-01-08,15213.32
2214,C448,105,2024-01-21,54481.42
2216,C3,105,2024-01-21,111902.62
2217,C204,101,2024-01-11,7599.43
2219,C37,103,2024-01-21,14643.15
2220,C100,104,2024-01-13,24164.0
2221,C472,101,2024-01-09,18191.25
2222,C340,103,2024-01-10,37295.6
2223,C22,104,2024-01-08,19894.3
2224,C97,102,2024-01-20,38153.05
2225,C127,104,2024-01-18,3800.8
2227,C181,104,2024-01-18,24377.07
2228,C436,101,2024-01-13,45913.16
2229,C321,105,2024-01-21,48663.83
2231,C181,105,2024-01-06,34710.17
2232,C169,102,2024-01-20,67499.05
2233,C168,104,2024-01-13,34713.47
2234,C158,102,2024-01-21,50651.59
2235,C374,102,2024-01-21,13738.11
2236,C164,101,2024-01-12,22690.55
2237,C146,104,2024-01-20,57564.9
2238,C385,102,2024-01-20,75312.66
2239,C148,101,2024-01-03,22577.95
2240,C141,105,2024-01-16,35795.39
2241,C251,104,2024-01-08,34961.43
2242,C410,104,2024-01-09,44945.35
2243,C481,104,2024-01-08,2546.76
2244,C164,105,2024-01-04,27015.43
2245,C172,104,2024-01-06,31127.88
2246,C249,102,2024-01-07,42310.81
2247,C132,103,2024-01-05,28940.15
2248,C198,105,2024-01-01,2155.24
2249,C147,103,2024-01-05,18381.4
2250,C322,105,2024-01-10,51876.0
2251,C353,101,2024-01-09,9015.52
2252,C134,104,2024-01-14,32418.98
2253,C267,102,2024-01-09,25824.2
